,trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
1850,2019-01-06 22:37:51+00:00,Romaguera and Sons,travel,4.98,Ashford,WA,46.7531,-121.9898,759,Video editor,1956-09-14 00:00:00+00:00,4baa845cf64e4e397e98d6f9bab4da70,47.387862,-121.231154,0
1851,2019-01-06 22:53:29+00:00,O'Hara-Wilderman,food_dining,45.58,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18 00:00:00+00:00,c2cdf3373cd2ede640225fe823093ff5,35.272787,-106.300539,0
1852,2019-01-06 22:56:12+00:00,"Roberts, Daniel and Macejkovic",kids_pets,57.23,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30 00:00:00+00:00,f734d992b0c788ebac970dd7f467cbd6,34.667356,-117.650281,0
1853,2019-01-06 22:57:52+00:00,"Gottlieb, Considine and Schultz",shopping_net,214.81,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11 00:00:00+00:00,7d22dd20de35cd6e005b421d7614209a,43.277788,-108.079779,0
1854,2019-01-06 23:01:00+00:00,Larkin Lt,kids_pets,53.22,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06 00:00:00+00:00,c42807bbfb756aa7408e203fd490b23b,40.817832,-125.199415,0
1855,2019-01-06 23:02:14+00:00,Nolan-Williamson,kids_pets,33.12,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,1983-06-23 00:00:00+00:00,9f2de3de3c8f2646542564a2210832f4,34.838901,-118.033576,0
1856,2019-01-06 23:03:40+00:00,Gislason Group,travel,7.74,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05 00:00:00+00:00,80d2ac9ebd54e3eb794e0aa8116b20bc,33.586584,-117.043596,0
1857,2019-01-06 23:09:05+00:00,"Douglas, Schneider and Turne",shopping_pos,5.79,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22 00:00:00+00:00,60bbabccbba6d791ae3905e98507566f,34.611745,-118.002516,0
1858,2019-01-06 23:14:36+00:00,"Fadel, Mertz and Rippin",entertainment,6.83,Ashford,WA,46.7531,-121.9898,759,Video editor,1956-09-14 00:00:00+00:00,963d6983c49540bdb717dd63c6469118,47.517389,-122.21836,0
1859,2019-01-06 23:23:45+00:00,Windler LLC,kids_pets,54.72,Ravenna,NE,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21 00:00:00+00:00,a8f2c3b879cdb18368fa5eeaaf019f09,40.714118,-98.618755,0
1860,2019-01-06 23:33:46+00:00,Dare-Marvin,entertainment,41.78,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15 00:00:00+00:00,62f1d511dcef8305eb7d75e604da4c6d,41.034261,-124.124674,0
1861,2019-01-06 23:33:57+00:00,Gleason-Macejkovic,shopping_net,909.29,Browning,MO,40.029,-93.1607,602,Cytogeneticist,1954-07-14 00:00:00+00:00,b98eb7183ee8a48e83539addc80ea9cc,40.977312,-93.55098,1
1862,2019-01-06 23:36:27+00:00,"Klocko, Runolfsdottir and Breitenberg",health_fitness,40.22,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06 00:00:00+00:00,998d9b1adc0f199d1b0d2415e2a29f41,39.834166,-123.997293,0
1863,2019-01-06 23:45:37+00:00,Bogisich-Weimann,kids_pets,38.89,Mountain Center,CA,33.6401,-116.5567,1661,"Therapist, music",1988-09-19 00:00:00+00:00,4597d00e6117045843e8974938289060,33.825675,-115.694288,0
1864,2019-01-06 23:47:56+00:00,Bashirian Group,shopping_net,398.79,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25 00:00:00+00:00,0e984f2e68eee42b6fd941ca484014a2,34.057523,-118.682385,0
1865,2019-01-06 23:52:59+00:00,Terry Lt,home,49.49,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18 00:00:00+00:00,c769c94ad158530eb97c5ae12a2c68ca,38.949393,-93.066976,0
1866,2019-01-06 23:54:51+00:00,"Swaniawski, Lowe and Robel",shopping_pos,129.57,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31 00:00:00+00:00,a17ce886bcf9095553446651f0298f3b,46.607486,-117.894494,0
1867,2019-01-06 23:56:26+00:00,"Hagenes, Kohler and Hoppe",food_dining,5.34,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",1990-01-17 00:00:00+00:00,d8084cfaeedc91c5562f04c1cea23bb0,40.073564000000005,-109.437424,0
1868,2019-01-07 00:06:43+00:00,Prohaska-Murray,gas_transport,77.12,Crownpoint,NM,35.7206,-108.0271,5662,IT consultant,1989-04-08 00:00:00+00:00,8b4235e0f5f6e188652081226eeca3bf,34.998012,-107.638312,0
1869,2019-01-07 00:11:29+00:00,Nader-Helle,misc_net,58.05,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23 00:00:00+00:00,f4b24fe58396b9e5e3469b249db4f96a,39.15486,-110.384456,0
1870,2019-01-07 00:14:01+00:00,"Lockman, West and Runte",grocery_pos,114.89,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1936-05-01 00:00:00+00:00,9567250af345eba4523ed02ba937e0f0,45.544139,-121.922779,0
1871,2019-01-07 00:23:11+00:00,Bins-Rice,gas_transport,40.54,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06 00:00:00+00:00,d7a52031122e0bb981228e5cf215e045,44.020662,-122.470542,0
1872,2019-01-07 00:24:14+00:00,Marks Inc,gas_transport,53.25,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",1990-01-17 00:00:00+00:00,bdc5e55d0bac5324b6a2ddd40ebc6b4b,39.730834,-111.429729,0
1873,2019-01-07 00:30:21+00:00,Kassulke PLC,shopping_net,35.44,Santa Monica,CA,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25 00:00:00+00:00,e9ef485c8e8401e7d24480607904bb78,34.941227000000005,-118.682847,0
1874,2019-01-07 00:33:09+00:00,Padberg-Welch,grocery_pos,126.27,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06 00:00:00+00:00,2c01f36d921d7b9fbfc2fb84ac5f8558,40.120162,-123.486593,0
1875,2019-01-07 00:35:00+00:00,O'Keefe-Hudson,grocery_pos,115.3,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05 00:00:00+00:00,980a7955ed09dd221a59256ddf87f17f,37.960341,-122.116173,0
1876,2019-01-07 00:35:44+00:00,"Schumm, Bauch and Ondrick",grocery_pos,226.85,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22 00:00:00+00:00,f4e220b90b277d37f41ab61ef7a515d2,34.605332000000004,-116.760063,0
1877,2019-01-07 00:38:40+00:00,Doyle Lt,grocery_pos,91.38,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27 00:00:00+00:00,98559887d006e69efa8e0aa4a645739c,36.640628,-90.175237,0
1878,2019-01-07 00:40:02+00:00,Kilback LLC,grocery_pos,225.48,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,1987-11-18 00:00:00+00:00,602a1776b2ad3d3f07de7cc007802f9e,37.986766,-93.847242,0
1879,2019-01-07 00:47:26+00:00,"Tillman, Fritsch and Schmitt",misc_net,1.66,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15 00:00:00+00:00,4332cb5e07bb8890a95441c014a91340,40.587183,-124.300559,0
1880,2019-01-07 00:49:12+00:00,"Moen, Reinger and Murphy",grocery_pos,186.8,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31 00:00:00+00:00,46fc92c55063a01b4de3eadb5dafde10,40.28024,-104.061904,0
1881,2019-01-07 00:49:56+00:00,Pacocha-Bauch,shopping_pos,6.82,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,1956-12-13 00:00:00+00:00,3d793386f4e44d3ce66be161efb931f1,39.781327000000005,-98.606831,0
1882,2019-01-07 00:57:29+00:00,"Nienow, Ankunding and Collie",misc_pos,96.03,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24 00:00:00+00:00,a5bf8267f8efeac5169e4a20f1179983,33.441818,-112.017398,0
1883,2019-01-07 01:10:24+00:00,McGlynn-Heathcote,misc_net,1555.17,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,1928-10-01 00:00:00+00:00,ccaaaa3a9eb543bd74bf97cfb77ddade,42.759476,-124.511383,0
1884,2019-01-07 01:29:06+00:00,"Greenfelder, Bartoletti and Davis",misc_net,8.3,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27 00:00:00+00:00,446bb924a0728ee871a695c6c198af1a,37.331774,-90.433247,0
1885,2019-01-07 01:34:40+00:00,Cummings LLC,gas_transport,54.16,Grenada,CA,41.6125,-122.5258,589,Systems analyst,1945-12-21 00:00:00+00:00,c3050c80cb3159cb5b546178814843d7,41.593088,-123.365856,0
1886,2019-01-07 01:37:42+00:00,Towne LLC,misc_pos,52.96,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25 00:00:00+00:00,d851812cb392fffe2304914bcab898ce,34.761255,-118.416804,0
1887,2019-01-07 01:39:50+00:00,"Bahringer, Schoen and Corkery",shopping_pos,4.18,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31 00:00:00+00:00,45d9b66648c182e4b293e2e8285b1fd4,38.646215000000005,-121.209579,0
1888,2019-01-07 01:43:31+00:00,Reynolds-Schinne,misc_pos,211.35,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04 00:00:00+00:00,da7c5e44ddbde4071c51fe491de65010,39.044493,-107.555241,0
1889,2019-01-07 01:44:42+00:00,Barrows PLC,shopping_pos,137.91,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27 00:00:00+00:00,00a42262349b258d96b94860a0163a33,39.530836,-105.054044,0
1890,2019-01-07 01:46:02+00:00,Paucek-Wiz,grocery_net,63.23,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29 00:00:00+00:00,af8fda9bf09c52f5347e335975bfcf81,47.079538,-119.440829,0
1891,2019-01-07 01:46:37+00:00,"Stokes, Christiansen and Sipes",grocery_net,75.84,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,1973-07-13 00:00:00+00:00,7d7d23df84aff411aba26732e0371ce1,41.469331,-103.789395,0
1892,2019-01-07 01:46:55+00:00,"Herman, Treutel and Dickens",misc_net,3.53,Wheaton,MO,36.7651,-94.0492,760,Production manager,1985-08-31 00:00:00+00:00,a522c3f999912b7d80768d4822c83450,36.217189000000005,-93.090289,0
1893,2019-01-07 01:49:38+00:00,"Eichmann, Bogan and Rodriguez",gas_transport,83.5,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",2001-07-26 00:00:00+00:00,97c95ea8d7ac5a202bc868ac93a693b2,37.805416,-90.7225,0
1894,2019-01-07 01:50:24+00:00,Smitham-Schille,grocery_net,65.45,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01 00:00:00+00:00,4b8828cef2ecb412492d19e56fc1c001,41.089045,-109.971495,0
1895,2019-01-07 01:51:04+00:00,"Gottlieb, Considine and Schultz",shopping_net,8.93,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10 00:00:00+00:00,70191561f59b6703b17a794731eac012,41.050242,-99.034421,0
1896,2019-01-07 01:51:43+00:00,Vandervort-Funk,grocery_pos,194.1,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09 00:00:00+00:00,5a55dbc631977dfcf7888a29d7fa257a,39.219047,-104.411477,0
1897,2019-01-07 01:52:27+00:00,Pouros-Conroy,shopping_pos,190.68,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09 00:00:00+00:00,5b1a6207b1b737abca8051518adc0429,65.73563399999999,-166.395485,0
1898,2019-01-07 02:02:56+00:00,"Terry, Johns and Bins",misc_pos,34.28,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05 00:00:00+00:00,ecefb43fb2bb673a3a778ed1dcbdea0d,40.776291,-110.79801299999998,0
1899,2019-01-07 02:07:07+00:00,Klocko LLC,misc_net,223.98,Mendon,UT,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13 00:00:00+00:00,bc4e0a980897c47fa5dd2c1cb20df4b3,42.519866,-111.519203,0
1900,2019-01-07 02:12:15+00:00,"Bins, Balistreri and Beatty",shopping_pos,118.94,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23 00:00:00+00:00,c83fb12595cc9c6495e4c505dcf9d6d8,40.407661,-94.230884,0
1901,2019-01-07 02:12:29+00:00,"Tillman, Fritsch and Schmitt",misc_net,20.49,Napa,CA,38.4549,-122.2564,94014,Airline pilot,1985-08-21 00:00:00+00:00,39effc89434c73a67c69c24aa950ba96,39.174844,-122.887168,0
1902,2019-01-07 02:17:37+00:00,"Mosciski, Gislason and Mertz",grocery_pos,104.05,Sacramento,CA,38.6865,-121.3494,757530,Soil scientist,1966-09-19 00:00:00+00:00,dbce277720d3b264eabc37a3aa9a7a0e,39.587074,-121.07586,0
1903,2019-01-07 02:18:45+00:00,"Lind, Huel and McClure",gas_transport,56.33,San Jose,CA,37.3304,-121.7913,973849,Science writer,1955-06-12 00:00:00+00:00,71155d42d65c61cc864671d1ddd51281,37.447518,-121.996423,0
1904,2019-01-07 02:20:53+00:00,Koepp-Witting,grocery_pos,57.18,Crownpoint,NM,35.7206,-108.0271,5662,IT consultant,1989-04-08 00:00:00+00:00,277fa1d2f17b07cde0ecc6ff475a6a87,34.985488000000004,-108.07856,0
1905,2019-01-07 02:31:17+00:00,Medhurst PLC,shopping_net,7.27,Kent,OR,45.0838,-120.6649,60,Museum education officer,1942-04-03 00:00:00+00:00,6b702d1bb28bc49714720ab3ed331239,45.860618,-119.804665,0
1906,2019-01-07 02:40:56+00:00,Dickinson Lt,misc_pos,33.98,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,1987-05-19 00:00:00+00:00,dd9c2f2a7a6402a34005d7fbeb6b6460,39.208151,-119.685349,0
1907,2019-01-07 02:42:21+00:00,Keeling-Crist,misc_pos,19.89,Hatch,UT,37.7175,-112.4777,258,Geoscientist,1961-11-24 00:00:00+00:00,873aa24285a86cab5f52a9fef2e0ab16,38.016072,-112.614595,0
1908,2019-01-07 02:47:47+00:00,"Swift, Bradtke and Marquardt",grocery_net,77.89,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18 00:00:00+00:00,d2a173d9ddca1dc2d6f63717f8fbb34e,38.250842,-122.099477,0
1909,2019-01-07 02:52:04+00:00,Rodriguez Group,gas_transport,67.83,Paauilo,HI,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13 00:00:00+00:00,27f7ae6c0697f18f3215bec745afa23e,19.314331,-156.08977,0
1910,2019-01-07 02:54:05+00:00,"Greenholt, O'Hara and Balistreri",shopping_net,3.91,Kent,OR,45.0838,-120.6649,60,Museum education officer,1942-04-03 00:00:00+00:00,4bd2711ea3799f90637b42aef93f0a49,44.572917,-120.901927,0
1911,2019-01-07 02:55:47+00:00,"Kohler, Lindgren and Koelpin",grocery_net,43.58,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18 00:00:00+00:00,5f3c41fa81afc2a9817f964f385e543a,38.642855,-122.82111299999998,0
1912,2019-01-07 02:58:54+00:00,"Nienow, Ankunding and Collie",misc_pos,8.86,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05 00:00:00+00:00,cb6f080e35c3122df1b026e4a897ccba,32.663791,-117.029693,0
1913,2019-01-07 03:08:41+00:00,"Little, Gutmann and Lynch",shopping_net,2.57,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30 00:00:00+00:00,832f9cc61877562afca2db2da5517f9e,47.515409000000005,-117.351725,0
1914,2019-01-07 03:14:20+00:00,Pacocha-O'Reilly,grocery_pos,132.58,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16 00:00:00+00:00,64e4b6483e1fad11283dda6de12ad5e6,43.150161,-104.573153,0
1915,2019-01-07 03:19:16+00:00,Hermann and Sons,shopping_pos,18.16,Loving,NM,32.274,-104.0914,1925,Educational psychologist,1952-05-26 00:00:00+00:00,5573633ef2da935c0bc4a5cee4a07c63,32.436648,-103.80284,0
1916,2019-01-07 03:23:01+00:00,Howe Lt,misc_pos,22.3,June Lake,CA,37.7773,-119.0825,633,Health service manager,1927-09-09 00:00:00+00:00,74a37dc1002a2d486ca0ab4195e10508,38.367509000000005,-119.640037,0
1917,2019-01-07 03:24:36+00:00,O'Hara-Wilderman,food_dining,121.89,Louisiana,MO,39.4336,-91.0664,4593,"Teacher, early years/pre",1940-11-11 00:00:00+00:00,064ba3cea04a78910b9a738034217d5f,38.958514,-90.480463,0
1918,2019-01-07 03:24:42+00:00,"Lehner, Reichert and Mills",misc_pos,2.99,Palmdale,CA,34.5715,-118.0231,171170,Chemical engineer,1963-06-04 00:00:00+00:00,147050bd1100a7bc8f3f1eae02d9cd85,35.062226,-117.836006,0
1919,2019-01-07 03:27:20+00:00,Luettgen PLC,gas_transport,71.61,Mesa,ID,44.6255,-116.4493,129,Cartographer,1965-12-15 00:00:00+00:00,46cb65409ec68d8a15b87045355f6661,44.884047,-116.884392,0
1920,2019-01-07 03:32:21+00:00,Kling Inc,gas_transport,64.59,Arvada,CO,39.8422,-105.1097,122111,Hotel manager,1987-05-23 00:00:00+00:00,e4d9d8bf30d5d65e5b93ae3e65d1ca62,38.906239,-104.99344,0
1921,2019-01-07 03:40:54+00:00,O'Hara-Wilderman,food_dining,25.7,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15 00:00:00+00:00,c367441952d8990d4269eb71c301fd78,34.604211,-116.947788,0
1922,2019-01-07 03:41:50+00:00,Boyer-Reichert,shopping_net,1.14,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31 00:00:00+00:00,fef639982f3f441ce18f63141c377c06,37.695305,-123.186285,0
1923,2019-01-07 03:47:22+00:00,"Reichert, Shanahan and Hayes",shopping_net,4.23,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,1969-03-20 00:00:00+00:00,7d4dd707121e5711eb175e718cf82c2c,47.488786,-119.551123,0
1924,2019-01-07 03:53:12+00:00,Dooley Inc,shopping_pos,5.71,Manley,NE,40.9207,-96.168,206,Human resources officer,1967-10-04 00:00:00+00:00,bd13638cdbdd8c0fc68362f8a9653a68,40.633368,-96.595273,0
1925,2019-01-07 03:55:26+00:00,"Greenholt, Jacobi and Gleason",gas_transport,61.05,Gardiner,OR,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01 00:00:00+00:00,5145b395affd2b5f19e86c95d95da169,43.368328000000005,-124.627104,0
1926,2019-01-07 04:00:59+00:00,Bartoletti-Wunsch,gas_transport,70.91,Wheaton,MO,36.7651,-94.0492,760,Production manager,1985-08-31 00:00:00+00:00,a4bf9fbb4ed24d7e5ff85b73ac102f36,37.505512,-94.086189,0
1927,2019-01-07 04:01:18+00:00,Huels-Hahn,gas_transport,44.53,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15 00:00:00+00:00,1d17735e0259e5c0056d9e5eac0c3326,39.920198,-123.135137,0
1928,2019-01-07 04:01:25+00:00,Lynch Lt,shopping_pos,6.13,Brashear,MO,40.1959,-92.4333,805,Private music teacher,1970-06-27 00:00:00+00:00,cfd4802e434f36d3f46cf48f518def98,39.846445,-93.119715,0
1929,2019-01-07 04:08:47+00:00,Terry-Huel,shopping_net,1.95,Kirk,CO,39.6171,-102.4776,207,Network engineer,1955-12-04 00:00:00+00:00,2eebf600f00be093b3a3c72acf39b19c,39.085154,-101.757094,0
1930,2019-01-07 04:14:20+00:00,Schamberger-O'Keefe,grocery_pos,85.08,Alva,WY,44.6873,-104.4414,110,"Administrator, local government",1973-05-16 00:00:00+00:00,27c28e4be79a515c9e4fc87ef89435ef,44.078922,-103.475212,0
1931,2019-01-07 04:21:26+00:00,Heathcote LLC,shopping_net,92.2,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05 00:00:00+00:00,c799a0f43b93612cc120c892b33511b0,40.378449,-109.742677,0
1932,2019-01-07 04:23:10+00:00,Huel-Langworth,misc_net,1.46,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05 00:00:00+00:00,47aa373094abc95720d6e393c0a7d81c,38.922125,-123.67423,0
1933,2019-01-07 04:30:58+00:00,Kemmer-Buckridge,misc_pos,8.47,Grenada,CA,41.6125,-122.5258,589,Systems analyst,1945-12-21 00:00:00+00:00,00b7a734ab7f4b412bc463634b670982,42.527723,-122.739437,0
1934,2019-01-07 04:33:23+00:00,Ledner-Pfannerstill,gas_transport,70.34,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,1964-06-22 00:00:00+00:00,37b60d5580f2d6635878a530e5645597,34.857849,-105.123794,0
1935,2019-01-07 04:35:45+00:00,Bartoletti-Wunsch,gas_transport,55.64,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",2001-07-26 00:00:00+00:00,7c09f47e85f421baa30958548a50b11d,39.473783000000005,-90.5064,0
1936,2019-01-07 04:38:52+00:00,Berge LLC,gas_transport,77.76,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05 00:00:00+00:00,9b5e1abb36d95419f51a4f0c7acefec4,39.206333,-123.455182,0
1937,2019-01-07 04:43:34+00:00,Koepp-Witting,grocery_pos,36.34,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17 00:00:00+00:00,d75076c6f7043201f6cbda5d58077e5e,44.331059,-123.797699,0
1938,2019-01-07 05:00:21+00:00,"Osinski, Ledner and Leuschke",grocery_pos,91.2,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27 00:00:00+00:00,49c0815a929f8d28318c3f9687c434f8,39.073315,-105.615884,0
1939,2019-01-07 05:02:51+00:00,"Wiza, Schaden and Stark",misc_pos,32.82,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27 00:00:00+00:00,56eba53e21879e4a61dec0b6e2dd0330,38.755763,-105.327983,0
1940,2019-01-07 05:13:41+00:00,Dibbert and Sons,entertainment,1.79,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06 00:00:00+00:00,86f9d688b4031de454be226a676c4f17,44.015729,-122.095409,0
1941,2019-01-07 05:14:45+00:00,"Schoen, Kuphal and Nitzsche",grocery_pos,95.26,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15 00:00:00+00:00,81ba4c0c472ca4a7e38230e58ddfe869,33.410982000000004,-117.960217,0
1942,2019-01-07 05:23:06+00:00,Conroy-Cruickshank,gas_transport,57.9,Oakland,CA,37.7878,-122.1884,381459,Barista,1974-01-03 00:00:00+00:00,a308521e76872f93e8bee517fea04715,38.381474,-122.969707,0
1943,2019-01-07 05:31:11+00:00,"Schumm, McLaughlin and Carte",food_dining,123.58,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,1935-01-29 00:00:00+00:00,85c255d4cf708b51011595933c74e2d5,32.634061,-112.091336,0
1944,2019-01-07 05:31:31+00:00,"Reichert, Huels and Hoppe",shopping_net,30.13,Browning,MO,40.029,-93.1607,602,Cytogeneticist,1954-07-14 00:00:00+00:00,9b012324002d98459c692e1fe7a58465,39.304041,-92.252914,0
1945,2019-01-07 05:33:38+00:00,Berge LLC,gas_transport,47.46,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11 00:00:00+00:00,e020145c4499c712158c3c60da16ed45,42.983937,-122.964195,0
1946,2019-01-07 05:34:36+00:00,"Casper, Hand and Zul",grocery_pos,119.05,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26 00:00:00+00:00,a95731d00c61894e95386e8d59059b37,42.230721,-108.909478,0
1947,2019-01-07 05:43:10+00:00,Hamill-Daugherty,misc_net,9.37,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11 00:00:00+00:00,621e4f7b8ccc14463dbf5b375bf1cf27,41.976806,-101.434009,0
1948,2019-01-07 05:49:58+00:00,"Welch, Rath and Koepp",entertainment,248.75,Claremont,CA,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15 00:00:00+00:00,a810ecc1f99df9facc41f4fbcb6ad910,33.284777000000005,-117.60339,0
1949,2019-01-07 05:50:24+00:00,Sporer Inc,gas_transport,51.53,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30 00:00:00+00:00,2f58781d6f74a553b9af08507e8e85cd,32.963646000000004,-105.356917,0
1950,2019-01-07 05:53:13+00:00,Pacocha-O'Reilly,grocery_pos,120.37,Spirit Lake,ID,47.9657,-116.868,4161,Production manager,1957-06-12 00:00:00+00:00,d1704e500cd8264c5c2c03d8493b64ba,47.963776,-116.948166,0
1951,2019-01-07 05:57:36+00:00,Stracke-Lemke,grocery_pos,145.9,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,1950-05-27 00:00:00+00:00,814792ee4115f397cc2a4e154dec98f9,39.115776,-93.435281,0
1952,2019-01-07 05:58:12+00:00,Rempel PLC,grocery_net,98.7,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05 00:00:00+00:00,bbd3f5b5ed63a941ab4c6586275babf1,32.623506,-116.428153,0
